,id,date,home_team,opponent,attend,temp,day_night_categories,visiting_OPS+,visiting_ERA+,visiting_win_percent,city_rivals_flag,weekend_flag,home_opener_flag,holiday_flag,rainy_flag,cap,shirt,fireworks,bobblehead,promotion_flag
1411,610,2012-07-25,Los Angeles Angels,Kansas City Royals,39107,75,non_sunday_day,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
1412,1591,2012-07-25,Pittsburgh Pirates,Chicago Cubs,33935,78,non_sunday_day,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
1413,1790,2012-07-25,Arizona Diamondbacks,Colorado Rockies,23385,79,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
1414,863,2012-07-25,New York Mets,Washington Nationals,35517,80,non_sunday_day,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
1415,993,2012-07-26,Cleveland Indians,Detroit Tigers,34579,73,non_sunday_night,103,113,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1416,735,2012-07-26,Houston Astros,Pittsburgh Pirates,19926,73,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
1417,312,2012-07-26,Toronto Blue Jays,Oakland Athletics,39003,68,non_sunday_day,99,112,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1418,626,2012-07-26,Seattle Mariners,Kansas City Royals,15014,74,non_sunday_night,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
1419,2029,2012-07-26,Arizona Diamondbacks,New York Mets,22010,79,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
1420,407,2012-07-26,Baltimore Orioles,Tampa Bay Rays,21301,84,non_sunday_day,99,121,0.556,0,0,0,0,0,NO,YES,NO,NO,1
1421,2014,2012-07-26,St. Louis Cardinals,Los Angeles Dodgers,36607,91,non_sunday_day,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
1422,854,2012-07-26,Milwaukee Brewers,Washington Nationals,33176,77,non_sunday_night,101,120,0.605,0,0,0,0,0,YES,NO,NO,NO,1
1423,931,2012-07-27,Minnesota Twins,Cleveland Indians,37820,77,non_sunday_night,99,82,0.42,0,1,0,0,0,NO,NO,YES,NO,1
1424,736,2012-07-27,Houston Astros,Pittsburgh Pirates,24685,73,non_sunday_night,93,97,0.488,0,1,0,0,0,YES,NO,YES,NO,1
1425,1038,2012-07-27,Toronto Blue Jays,Detroit Tigers,33962,75,non_sunday_night,103,113,0.543,0,1,0,0,0,NO,NO,NO,NO,0
1426,1880,2012-07-27,Chicago Cubs,St. Louis Cardinals,40778,77,non_sunday_day,107,103,0.543,0,1,0,0,0,NO,NO,NO,NO,0
1427,1725,2012-07-27,Colorado Rockies,Cincinnati Reds,38214,70,non_sunday_night,93,123,0.599,0,1,0,0,0,NO,NO,NO,NO,0
1428,2005,2012-07-27,San Francisco Giants,Los Angeles Dodgers,41681,58,non_sunday_night,91,114,0.531,0,1,0,0,0,NO,NO,NO,NO,0
1429,2147,2012-07-27,Miami Marlins,San Diego Padres,23161,80,non_sunday_night,97,90,0.469,0,1,0,0,0,NO,NO,NO,NO,0
1430,434,2012-07-27,Los Angeles Angels,Tampa Bay Rays,40136,73,non_sunday_night,99,121,0.556,0,1,0,0,0,NO,NO,YES,NO,1
1431,512,2012-07-27,New York Yankees,Boston Red Sox,49571,86,non_sunday_night,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
1432,1194,2012-07-27,Texas Rangers,Chicago White Sox,47638,95,non_sunday_night,98,106,0.525,0,1,0,0,0,NO,NO,YES,NO,1
1433,855,2012-07-27,Milwaukee Brewers,Washington Nationals,35858,74,non_sunday_night,101,120,0.605,0,1,0,0,0,NO,NO,NO,NO,0
1434,664,2012-07-27,Atlanta Braves,Philadelphia Phillies,42239,85,non_sunday_night,92,105,0.5,0,1,0,0,0,NO,YES,YES,NO,1
1435,244,2012-07-27,Baltimore Orioles,Oakland Athletics,29278,88,non_sunday_night,99,112,0.58,0,1,0,0,0,YES,NO,YES,NO,1
1436,2030,2012-07-27,Arizona Diamondbacks,New York Mets,23150,79,non_sunday_night,94,93,0.457,0,1,0,0,0,NO,NO,YES,NO,1
1437,627,2012-07-27,Seattle Mariners,Kansas City Royals,14953,66,non_sunday_night,94,98,0.444,0,1,0,0,0,NO,NO,NO,NO,0
1438,737,2012-07-28,Houston Astros,Pittsburgh Pirates,34146,73,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,NO,YES,0
1439,245,2012-07-28,Baltimore Orioles,Oakland Athletics,21143,88,non_sunday_night,99,112,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1440,932,2012-07-28,Minnesota Twins,Cleveland Indians,39166,82,non_sunday_night,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
1441,856,2012-07-28,Milwaukee Brewers,Washington Nationals,41890,76,non_sunday_night,101,120,0.605,0,1,0,0,0,NO,NO,NO,NO,0
1442,2006,2012-07-28,San Francisco Giants,Los Angeles Dodgers,42030,64,non_sunday_day,91,114,0.531,0,1,0,0,0,NO,NO,NO,NO,0
1443,2148,2012-07-28,Miami Marlins,San Diego Padres,26401,76,non_sunday_night,97,90,0.469,0,1,0,0,0,NO,NO,NO,NO,0
1444,1881,2012-07-28,Chicago Cubs,St. Louis Cardinals,41276,76,non_sunday_day,107,103,0.543,0,1,0,0,0,NO,YES,NO,NO,1
1445,665,2012-07-28,Atlanta Braves,Philadelphia Phillies,39886,94,non_sunday_night,92,105,0.5,0,1,0,0,0,NO,NO,NO,NO,0
1446,628,2012-07-28,Seattle Mariners,Kansas City Royals,32111,64,non_sunday_day,94,98,0.444,0,1,0,0,0,NO,NO,NO,YES,0
1447,1195,2012-07-28,Texas Rangers,Chicago White Sox,47580,100,non_sunday_night,98,106,0.525,0,1,0,0,0,NO,NO,NO,NO,0
1448,2031,2012-07-28,Arizona Diamondbacks,New York Mets,33759,78,non_sunday_night,94,93,0.457,0,1,0,0,0,NO,NO,NO,YES,0
1449,435,2012-07-28,Los Angeles Angels,Tampa Bay Rays,41232,80,non_sunday_night,99,121,0.556,0,1,0,0,0,NO,NO,NO,NO,0
1450,1039,2012-07-28,Toronto Blue Jays,Detroit Tigers,41832,77,non_sunday_day,103,113,0.543,0,1,0,0,0,NO,NO,NO,NO,0
1451,1726,2012-07-28,Colorado Rockies,Cincinnati Reds,42826,86,non_sunday_night,93,123,0.599,0,1,0,0,0,NO,YES,NO,NO,1
1452,513,2012-07-28,New York Yankees,Boston Red Sox,49573,69,non_sunday_day,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
1453,666,2012-07-29,Atlanta Braves,Philadelphia Phillies,23726,90,sunday_day,92,105,0.5,0,1,0,0,0,NO,NO,NO,NO,0
1454,1882,2012-07-29,Chicago Cubs,St. Louis Cardinals,39534,80,sunday_day,107,103,0.543,0,1,0,0,0,NO,NO,NO,NO,0
1455,1196,2012-07-29,Texas Rangers,Chicago White Sox,46744,104,sunday_night,98,106,0.525,0,1,0,0,0,NO,YES,NO,NO,1
1456,514,2012-07-29,New York Yankees,Boston Red Sox,48526,76,sunday_night,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
1457,1040,2012-07-29,Toronto Blue Jays,Detroit Tigers,35975,75,sunday_day,103,113,0.543,0,1,0,0,0,NO,NO,NO,NO,0
1458,2007,2012-07-29,San Francisco Giants,Los Angeles Dodgers,41902,64,sunday_day,91,114,0.531,0,1,0,0,0,NO,NO,NO,NO,0
1459,1727,2012-07-29,Colorado Rockies,Cincinnati Reds,29430,90,sunday_day,93,123,0.599,0,1,0,0,0,NO,NO,NO,NO,0
1460,857,2012-07-29,Milwaukee Brewers,Washington Nationals,44663,81,sunday_day,101,120,0.605,0,1,0,0,0,NO,NO,NO,YES,0
1461,629,2012-07-29,Seattle Mariners,Kansas City Royals,19402,65,sunday_day,94,98,0.444,0,1,0,0,0,NO,NO,NO,NO,0
1462,933,2012-07-29,Minnesota Twins,Cleveland Indians,34720,72,sunday_day,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
1463,738,2012-07-29,Houston Astros,Pittsburgh Pirates,20453,73,sunday_day,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
1464,436,2012-07-29,Los Angeles Angels,Tampa Bay Rays,35477,78,sunday_day,99,121,0.556,0,1,0,0,0,NO,NO,NO,NO,0
1465,246,2012-07-29,Baltimore Orioles,Oakland Athletics,19698,81,sunday_day,99,112,0.58,0,1,0,0,0,YES,NO,NO,NO,1
1466,2032,2012-07-29,Arizona Diamondbacks,New York Mets,32134,76,sunday_day,94,93,0.457,0,1,0,0,0,NO,NO,NO,NO,0
1467,2149,2012-07-29,Miami Marlins,San Diego Padres,27730,79,sunday_day,97,90,0.469,0,1,0,0,0,NO,NO,NO,NO,0
1468,2213,2012-07-30,Los Angeles Dodgers,Arizona Diamondbacks,33180,73,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1469,2125,2012-07-30,Cincinnati Reds,San Diego Padres,28140,87,non_sunday_night,97,90,0.469,0,0,0,0,0,NO,NO,NO,NO,0
1470,749,2012-07-30,Chicago Cubs,Pittsburgh Pirates,33337,89,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
1471,1492,2012-07-30,Milwaukee Brewers,Houston Astros,28131,90,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
1472,1309,2012-07-30,Atlanta Braves,Miami Marlins,22624,94,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1473,1172,2012-07-30,Minnesota Twins,Chicago White Sox,35018,85,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
1474,217,2012-07-30,Seattle Mariners,Toronto Blue Jays,22443,67,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
1475,1246,2012-07-30,New York Yankees,Baltimore Orioles,43052,77,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1476,453,2012-07-30,Oakland Athletics,Tampa Bay Rays,12564,72,non_sunday_night,99,121,0.556,0,0,0,0,0,NO,NO,NO,NO,0
1477,976,2012-07-30,Boston Red Sox,Detroit Tigers,37784,79,non_sunday_night,103,113,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1478,2082,2012-07-30,San Francisco Giants,New York Mets,41300,62,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
1479,2083,2012-07-31,San Francisco Giants,New York Mets,41774,61,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
1480,1310,2012-07-31,Atlanta Braves,Miami Marlins,21819,86,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,YES,NO,1
1481,218,2012-07-31,Seattle Mariners,Toronto Blue Jays,21434,70,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
1482,977,2012-07-31,Boston Red Sox,Detroit Tigers,37275,68,non_sunday_night,103,113,0.543,0,0,0,0,1,NO,NO,NO,NO,0
1483,454,2012-07-31,Oakland Athletics,Tampa Bay Rays,15836,65,non_sunday_night,99,121,0.556,0,0,0,0,0,NO,NO,NO,NO,0
1484,1895,2012-07-31,Colorado Rockies,St. Louis Cardinals,31297,86,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1485,1493,2012-07-31,Milwaukee Brewers,Houston Astros,30011,79,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
1486,1173,2012-07-31,Minnesota Twins,Chicago White Sox,36424,77,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
1487,2126,2012-07-31,Cincinnati Reds,San Diego Padres,20356,89,non_sunday_night,97,90,0.469,0,0,0,0,0,NO,NO,NO,NO,0
1488,750,2012-07-31,Chicago Cubs,Pittsburgh Pirates,33158,75,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
1489,920,2012-07-31,Kansas City Royals,Cleveland Indians,18569,100,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,YES,NO,NO,1
1490,1247,2012-07-31,New York Yankees,Baltimore Orioles,42821,76,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1491,2214,2012-07-31,Los Angeles Dodgers,Arizona Diamondbacks,52832,75,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,YES,0
1492,720,2012-07-31,Washington Nationals,Philadelphia Phillies,30167,82,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1493,2127,2012-08-01,Cincinnati Reds,San Diego Padres,20527,91,non_sunday_night,97,90,0.469,0,0,0,0,0,NO,NO,NO,NO,0
1494,721,2012-08-01,Washington Nationals,Philadelphia Phillies,23777,82,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1495,1174,2012-08-01,Minnesota Twins,Chicago White Sox,34823,81,non_sunday_day,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
1496,1311,2012-08-01,Atlanta Braves,Miami Marlins,18133,89,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1497,978,2012-08-01,Boston Red Sox,Detroit Tigers,37213,75,non_sunday_night,103,113,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1498,2084,2012-08-01,San Francisco Giants,New York Mets,42188,61,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
1499,219,2012-08-01,Seattle Mariners,Toronto Blue Jays,22537,70,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
1500,1896,2012-08-01,Colorado Rockies,St. Louis Cardinals,29547,68,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1501,751,2012-08-01,Chicago Cubs,Pittsburgh Pirates,33014,79,non_sunday_day,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
1502,2215,2012-08-01,Los Angeles Dodgers,Arizona Diamondbacks,36596,79,non_sunday_day,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1503,1494,2012-08-01,Milwaukee Brewers,Houston Astros,32217,85,non_sunday_day,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
1504,455,2012-08-01,Oakland Athletics,Tampa Bay Rays,18161,65,non_sunday_day,99,121,0.556,0,0,0,0,0,NO,NO,NO,NO,0
1505,1248,2012-08-01,New York Yankees,Baltimore Orioles,44593,80,non_sunday_day,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1506,921,2012-08-01,Kansas City Royals,Cleveland Indians,17033,99,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
1507,1312,2012-08-02,Atlanta Braves,Miami Marlins,19685,87,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1508,722,2012-08-02,Washington Nationals,Philadelphia Phillies,28825,86,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1509,2128,2012-08-02,Cincinnati Reds,San Diego Padres,22396,86,non_sunday_day,97,90,0.469,0,0,0,0,0,NO,NO,NO,NO,0
1510,922,2012-08-02,Kansas City Royals,Cleveland Indians,15135,94,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
1511,213,2012-08-02,Oakland Athletics,Toronto Blue Jays,10823,63,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
1512,1897,2012-08-02,Colorado Rockies,St. Louis Cardinals,29659,86,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
1513,4,2012-08-02,Boston Red Sox,Minnesota Twins,37191,84,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
1514,2085,2012-08-02,San Francisco Giants,New York Mets,41843,64,non_sunday_day,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
1515,2230,2012-08-03,Philadelphia Phillies,Arizona Diamondbacks,43766,79,non_sunday_night,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
1516,759,2012-08-03,Cincinnati Reds,Pittsburgh Pirates,40829,82,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,YES,NO,1
1517,214,2012-08-03,Oakland Athletics,Toronto Blue Jays,30169,61,non_sunday_night,94,91,0.451,0,1,0,0,0,NO,NO,YES,NO,1
1518,1564,2012-08-03,Los Angeles Dodgers,Chicago Cubs,43537,73,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,YES,NO,1
1519,1461,2012-08-03,Atlanta Braves,Houston Astros,28300,87,non_sunday_night,82,89,0.34,0,1,0,0,0,NO,NO,YES,NO,1
1520,5,2012-08-03,Boston Red Sox,Minnesota Twins,37285,88,non_sunday_night,98,86,0.407,0,1,0,0,0,NO,NO,NO,NO,0
1521,1365,2012-08-03,Washington Nationals,Miami Marlins,32334,86,non_sunday_night,85,100,0.426,0,1,0,0,0,NO,NO,NO,NO,0
1522,2079,2012-08-03,San Diego Padres,New York Mets,34573,68,non_sunday_night,94,93,0.457,0,1,0,0,0,NO,NO,NO,NO,0
1523,1086,2012-08-03,New York Yankees,Seattle Mariners,45872,84,non_sunday_night,88,102,0.463,0,1,0,0,0,NO,NO,NO,NO,0
1524,2294,2012-08-03,Colorado Rockies,San Francisco Giants,30176,90,non_sunday_night,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1525,908,2012-08-03,Detroit Tigers,Cleveland Indians,41502,91,non_sunday_night,99,82,0.42,0,1,0,0,0,NO,NO,YES,NO,1
1526,1264,2012-08-03,Tampa Bay Rays,Baltimore Orioles,18410,72,non_sunday_night,97,109,0.574,0,1,0,0,0,NO,YES,NO,NO,1
1527,1685,2012-08-03,St. Louis Cardinals,Milwaukee Brewers,41505,97,non_sunday_night,101,98,0.512,0,1,0,0,0,NO,NO,NO,YES,0
1528,346,2012-08-03,Kansas City Royals,Texas Rangers,26889,93,non_sunday_night,105,109,0.574,0,1,0,0,0,NO,NO,YES,NO,1
1529,347,2012-08-04,Kansas City Royals,Texas Rangers,28724,91,non_sunday_night,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
1530,2231,2012-08-04,Philadelphia Phillies,Arizona Diamondbacks,43762,85,non_sunday_night,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
1531,760,2012-08-04,Cincinnati Reds,Pittsburgh Pirates,41577,88,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,NO,YES,0
1532,6,2012-08-04,Boston Red Sox,Minnesota Twins,37914,79,non_sunday_night,98,86,0.407,0,1,0,0,0,NO,NO,NO,NO,0
1533,1265,2012-08-04,Tampa Bay Rays,Baltimore Orioles,20612,72,non_sunday_night,97,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
1534,1462,2012-08-04,Atlanta Braves,Houston Astros,30029,84,non_sunday_night,82,89,0.34,0,1,0,0,0,NO,NO,NO,NO,0
1535,1366,2012-08-04,Washington Nationals,Miami Marlins,33449,90,non_sunday_night,85,100,0.426,0,1,0,0,0,NO,YES,NO,NO,1
1536,2295,2012-08-04,Colorado Rockies,San Francisco Giants,35242,81,non_sunday_night,106,96,0.58,0,1,0,0,0,NO,YES,NO,NO,1
1537,1087,2012-08-04,New York Yankees,Seattle Mariners,47067,91,non_sunday_day,88,102,0.463,0,1,0,0,0,YES,NO,NO,NO,1
1538,1686,2012-08-04,St. Louis Cardinals,Milwaukee Brewers,42036,97,non_sunday_night,101,98,0.512,0,1,0,0,0,NO,NO,NO,NO,0
1539,1565,2012-08-04,Los Angeles Dodgers,Chicago Cubs,46588,73,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
1540,215,2012-08-04,Oakland Athletics,Toronto Blue Jays,17121,62,non_sunday_day,94,91,0.451,0,1,0,0,0,NO,NO,NO,NO,0
1541,909,2012-08-04,Detroit Tigers,Cleveland Indians,42744,89,non_sunday_night,99,82,0.42,0,1,0,0,0,NO,NO,YES,NO,1
1542,2080,2012-08-04,San Diego Padres,New York Mets,36826,70,non_sunday_night,94,93,0.457,0,1,0,0,0,NO,NO,NO,NO,0
1543,216,2012-08-05,Oakland Athletics,Toronto Blue Jays,18308,63,sunday_day,94,91,0.451,0,1,0,0,0,NO,NO,NO,NO,0
1544,7,2012-08-05,Boston Red Sox,Minnesota Twins,37019,89,sunday_day,98,86,0.407,0,1,0,0,0,NO,NO,NO,NO,0
1545,2232,2012-08-05,Philadelphia Phillies,Arizona Diamondbacks,43741,94,sunday_day,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
1546,1566,2012-08-05,Los Angeles Dodgers,Chicago Cubs,42495,83,sunday_day,83,91,0.377,0,1,0,0,0,YES,NO,NO,NO,1
1547,2296,2012-08-05,Colorado Rockies,San Francisco Giants,28804,82,sunday_day,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
1548,1266,2012-08-05,Tampa Bay Rays,Baltimore Orioles,29530,72,sunday_day,97,109,0.574,0,1,0,0,0,NO,NO,NO,YES,0
1549,348,2012-08-05,Kansas City Royals,Texas Rangers,22007,87,sunday_day,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
1550,1463,2012-08-05,Atlanta Braves,Houston Astros,23474,89,sunday_day,82,89,0.34,0,1,0,0,0,NO,NO,NO,NO,0
1551,761,2012-08-05,Cincinnati Reds,Pittsburgh Pirates,38624,86,sunday_day,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
1552,1088,2012-08-05,New York Yankees,Seattle Mariners,45878,89,sunday_day,88,102,0.463,0,1,0,0,0,NO,NO,NO,NO,0
1553,1367,2012-08-05,Washington Nationals,Miami Marlins,30453,90,sunday_day,85,100,0.426,0,1,0,0,0,NO,NO,NO,YES,0
1554,910,2012-08-05,Detroit Tigers,Cleveland Indians,38007,82,sunday_day,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
1555,1687,2012-08-05,St. Louis Cardinals,Milwaukee Brewers,40274,89,sunday_night,101,98,0.512,0,1,0,0,0,NO,NO,NO,NO,0
1556,2081,2012-08-05,San Diego Padres,New York Mets,24635,72,sunday_day,94,93,0.457,0,1,0,0,0,NO,NO,NO,NO,0
1557,813,2012-08-06,Houston Astros,Washington Nationals,13843,73,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
1558,2334,2012-08-06,St. Louis Cardinals,San Francisco Giants,38652,92,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1559,1595,2012-08-06,San Diego Padres,Chicago Cubs,27187,70,non_sunday_night,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
1560,108,2012-08-06,Detroit Tigers,New York Yankees,41381,80,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
1561,1737,2012-08-06,Milwaukee Brewers,Cincinnati Reds,31319,85,non_sunday_night,93,123,0.599,0,0,0,0,0,NO,NO,NO,NO,0
1562,1050,2012-08-06,Baltimore Orioles,Seattle Mariners,21184,88,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
1563,2233,2012-08-06,Pittsburgh Pirates,Arizona Diamondbacks,24213,81,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1564,1807,2012-08-06,Los Angeles Dodgers,Colorado Rockies,32659,79,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
1565,20,2012-08-06,Cleveland Indians,Minnesota Twins,18775,77,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
1566,1424,2012-08-06,Philadelphia Phillies,Atlanta Braves,41665,86,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1567,578,2012-08-06,Chicago White Sox,Kansas City Royals,30097,82,non_sunday_night,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
1568,327,2012-08-06,Boston Red Sox,Texas Rangers,37316,79,non_sunday_night,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1569,2234,2012-08-07,Pittsburgh Pirates,Arizona Diamondbacks,22655,84,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1570,1596,2012-08-07,San Diego Padres,Chicago Cubs,26518,72,non_sunday_night,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
1571,328,2012-08-07,Boston Red Sox,Texas Rangers,38416,75,non_sunday_night,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1572,21,2012-08-07,Cleveland Indians,Minnesota Twins,14813,81,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
1573,2335,2012-08-07,St. Louis Cardinals,San Francisco Giants,41293,95,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1574,1738,2012-08-07,Milwaukee Brewers,Cincinnati Reds,41213,84,non_sunday_night,93,123,0.599,0,0,0,0,0,NO,NO,NO,NO,0
1575,579,2012-08-07,Chicago White Sox,Kansas City Royals,27194,86,non_sunday_night,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
1576,1336,2012-08-07,New York Mets,Miami Marlins,28968,78,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
1577,814,2012-08-07,Houston Astros,Washington Nationals,14273,73,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
1578,1425,2012-08-07,Philadelphia Phillies,Atlanta Braves,42660,84,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1579,109,2012-08-07,Detroit Tigers,New York Yankees,39760,87,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
1580,1051,2012-08-07,Baltimore Orioles,Seattle Mariners,15433,85,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
1581,1808,2012-08-07,Los Angeles Dodgers,Colorado Rockies,55024,80,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,YES,0
1582,223,2012-08-07,Tampa Bay Rays,Toronto Blue Jays,13823,72,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
1583,580,2012-08-08,Chicago White Sox,Kansas City Royals,25151,73,non_sunday_night,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
1584,1597,2012-08-08,San Diego Padres,Chicago Cubs,24663,79,non_sunday_night,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
1585,22,2012-08-08,Cleveland Indians,Minnesota Twins,18805,83,non_sunday_day,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
1586,1809,2012-08-08,Los Angeles Dodgers,Colorado Rockies,37084,84,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
1587,2336,2012-08-08,St. Louis Cardinals,San Francisco Giants,36906,89,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
1588,110,2012-08-08,Detroit Tigers,New York Yankees,41879,87,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
1589,329,2012-08-08,Boston Red Sox,Texas Rangers,37716,85,non_sunday_day,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
1590,2235,2012-08-08,Pittsburgh Pirates,Arizona Diamondbacks,25175,86,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
1591,1739,2012-08-08,Milwaukee Brewers,Cincinnati Reds,33788,79,non_sunday_day,93,123,0.599,0,0,0,0,0,NO,NO,NO,NO,0
1592,1426,2012-08-08,Philadelphia Phillies,Atlanta Braves,41501,85,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
